account_id,account_name,brand_name,spend,spend_rank,account_share,spend_share,cumulative_spend_share
MJ-0173,漫剧品牌A-账号-0173,漫剧品牌A,0.1671,422,0.7658802177858439,8.070230336158939e-07,0.9999697981651061
MJ-0409,漫剧品牌D-账号-0409,漫剧品牌D,0.1667,423,0.7676950998185118,8.050912010997577e-07,0.9999706032563073
MJ-0023,漫剧品牌B-账号-0023,漫剧品牌B,0.16068,424,0.7695099818511797,7.760171217319081e-07,0.999971379273429
MJ-0390,漫剧品牌B-账号-0390,漫剧品牌B,0.15684,425,0.7713248638838476,7.574715295770007e-07,0.9999721367449587
MJ-0463,漫剧品牌H-账号-0463,漫剧品牌H,0.15114,426,0.7731397459165155,7.299429162220599e-07,0.9999728666878749
MJ-0418,漫剧品牌D-账号-0418,漫剧品牌D,0.13831,427,0.7749546279491834,6.679793882669915e-07,0.9999735346672631
MJ-0213,漫剧品牌B-账号-0213,漫剧品牌B,0.13804,428,0.7767695099818511,6.666754013185996e-07,0.9999742013426645
MJ-0218,漫剧品牌B-账号-0218,漫剧品牌B,0.1367,429,0.778584392014519,6.602037623895433e-07,0.9999748615464269
MJ-0037,漫剧品牌B-账号-0037,漫剧品牌B,0.13537,430,0.7803992740471869,6.537804192733905e-07,0.9999755153268461
MJ-0038,漫剧品牌B-账号-0038,漫剧品牌B,0.13411,431,0.7822141560798548,6.476951468475616e-07,0.999976163021993
MJ-0412,漫剧品牌B-账号-0412,漫剧品牌B,0.13314,432,0.7840290381125227,6.430104529959313e-07,0.999976806032446
MJ-0251,漫剧品牌B-账号-0251,漫剧品牌B,0.13099,433,0.7858439201451906,6.326268532216992e-07,0.9999774386592992
MJ-0519,漫剧品牌D-账号-0519,漫剧品牌D,0.13049,434,0.7876588021778584,6.30212062576529e-07,0.9999780688713618
MJ-0014,漫剧品牌B-账号-0014,漫剧品牌B,0.12904,435,0.7894736842105263,6.232091697055353e-07,0.9999786920805315
MJ-0030,漫剧品牌B-账号-0030,漫剧品牌B,0.12808,436,0.7912885662431942,6.185727716668085e-07,0.9999793106533031
MJ-0381,漫剧品牌A-账号-0381,漫剧品牌A,0.1266,437,0.7931034482758621,6.114249913571045e-07,0.9999799220782944
MJ-0019,漫剧品牌B-账号-0019,漫剧品牌B,0.12488,438,0.79491833030853,6.03118111537719e-07,0.999980525196406
MJ-0400,漫剧品牌B-账号-0400,漫剧品牌B,0.1247,439,0.7967332123411979,6.022487869054577e-07,0.999981127445193
MJ-0428,漫剧品牌B-账号-0428,漫剧品牌B,0.12263,440,0.7985480943738656,5.922515536344529e-07,0.9999817196967467
MJ-0043,漫剧品牌B-账号-0043,漫剧品牌B,0.1226,441,0.8003629764065335,5.921066661957427e-07,0.9999823118034128
MJ-0181,漫剧品牌A-账号-0181,漫剧品牌A,0.11987,442,0.8021778584392014,5.789219092731132e-07,0.9999828907253221
MJ-0022,漫剧品牌B-账号-0022,漫剧品牌B,0.11701,443,0.8039927404718693,5.651093067827394e-07,0.9999834558346289
MJ-0180,漫剧品牌A-账号-0180,漫剧品牌A,0.11215,444,0.8058076225045372,5.416375417116847e-07,0.9999839974721706
MJ-0041,漫剧品牌B-账号-0041,漫剧品牌B,0.11001,445,0.8076225045372051,5.313022377503561e-07,0.9999845287744084
MJ-0403,漫剧品牌D-账号-0403,漫剧品牌D,0.10973,446,0.809437386569873,5.299499549890606e-07,0.9999850587243634
MJ-0054,漫剧品牌B-账号-0054,漫剧品牌B,0.10905,447,0.8112522686025408,5.266658397116292e-07,0.9999855853902031
MJ-0237,漫剧品牌B-账号-0237,漫剧品牌B,0.10817,448,0.8130671506352087,5.224158081761295e-07,0.9999861078060113
MJ-0188,漫剧品牌A-账号-0188,漫剧品牌A,0.10791,449,0.8148820326678766,5.21160117040641e-07,0.9999866289661283
MJ-0231,漫剧品牌B-账号-0231,漫剧品牌B,0.10226,450,0.8166969147005445,4.938729827502174e-07,0.9999871228391111
MJ-0426,漫剧品牌B-账号-0426,漫剧品牌B,0.10008,451,0.8185117967332124,4.83344495537275e-07,0.9999876061836066
MJ-0029,漫剧品牌C-账号-0029,漫剧品牌C,0.0974,452,0.8203266787658802,4.704012176791626e-07,0.9999880765848242
MJ-0432,漫剧品牌D-账号-0432,漫剧品牌D,0.0964,453,0.822141560798548,4.655716363888221e-07,0.9999885421564606
MJ-0415,漫剧品牌B-账号-0415,漫剧品牌B,0.09615,454,0.8239564428312159,4.64364241066237e-07,0.9999890065207017
MJ-0200,漫剧品牌B-账号-0200,漫剧品牌B,0.09608,455,0.8257713248638838,4.6402617037591315e-07,0.999989470546872
MJ-0394,漫剧品牌B-账号-0394,漫剧品牌B,0.09408,456,0.8275862068965517,4.543670077952322e-07,0.9999899249138798
MJ-0183,漫剧品牌G-账号-0183,漫剧品牌G,0.0932,457,0.8294010889292196,4.501169762597326e-07,0.9999903750308561
MJ-0397,漫剧品牌B-账号-0397,漫剧品牌B,0.093,458,0.8312159709618875,4.491510600016645e-07,0.9999908241819161
MJ-0385,漫剧品牌B-账号-0385,漫剧品牌B,0.08986,459,0.8330308529945554,4.3398617474999535e-07,0.9999912581680909
MJ-0384,漫剧品牌A-账号-0384,漫剧品牌A,0.08667,460,0.8348457350272233,4.1857981043380923e-07,0.9999916767479013
MJ-0046,漫剧品牌B-账号-0046,漫剧品牌B,0.08316,461,0.8366606170598911,4.016279801047142e-07,0.9999920783758814
MJ-0209,漫剧品牌B-账号-0209,漫剧品牌B,0.07635,462,0.838475499092559,3.6873853151749554e-07,0.9999924471144129
MJ-0248,漫剧品牌B-账号-0248,漫剧品牌B,0.07544,463,0.8402903811252269,3.643436125432857e-07,0.9999928114580254
MJ-0164,漫剧品牌A-账号-0164,漫剧品牌A,0.07013,464,0.8421052631578947,3.3869853589157774e-07,0.9999931501565613
MJ-0177,漫剧品牌A-账号-0177,漫剧品牌A,0.06721,465,0.8439201451905626,3.245961585237836e-07,0.9999934747527198
MJ-0045,漫剧品牌C-账号-0045,漫剧品牌C,0.06664,466,0.8457350272232305,3.218432971882895e-07,0.9999937965960171
MJ-0506,漫剧品牌E-账号-0506,漫剧品牌E,0.06634,467,0.8475499092558983,3.203944228011873e-07,0.9999941169904398
MJ-0235,漫剧品牌B-账号-0235,漫剧品牌B,0.06129,468,0.8493647912885662,2.960050372849679e-07,0.9999944129954771
MJ-0269,漫剧品牌B-账号-0269,漫剧品牌B,0.0602,469,0.8511796733212341,2.907407936784968e-07,0.9999947037362708
MJ-0424,漫剧品牌A-账号-0424,漫剧品牌A,0.05827,470,0.852994555353902,2.8141970178813966e-07,0.9999949851559725
MJ-0205,漫剧品牌B-账号-0205,漫剧品牌B,0.05594,471,0.8548094373865699,2.7016677738164636e-07,0.9999952553227499
MJ-0444,漫剧品牌B-账号-0444,漫剧品牌B,0.0548,472,0.8566243194192378,2.646610547106582e-07,0.9999955199838046
MJ-0244,漫剧品牌B-账号-0244,漫剧品牌B,0.05466,473,0.8584392014519057,2.6398491333001054e-07,0.999995783968718
MJ-0395,漫剧品牌A-账号-0395,漫剧品牌A,0.04971,474,0.8602540834845736,2.4007848594282515e-07,0.999996024047204
MJ-0422,漫剧品牌A-账号-0422,漫剧品牌A,0.04779,475,0.8620689655172413,2.3080568986537147e-07,0.9999962548528939
MJ-0435,漫剧品牌B-账号-0435,漫剧品牌B,0.04318,476,0.8638838475499092,2.0854132011690186e-07,0.999996463394214
MJ-0318,漫剧品牌C-账号-0318,漫剧品牌C,0.04218,477,0.8656987295825771,2.037117388265614e-07,0.9999966671059528
MJ-0369,漫剧品牌C-账号-0369,漫剧品牌C,0.04185,478,0.867513611615245,2.0211797700074902e-07,0.9999968692239298
MJ-0404,漫剧品牌A-账号-0404,漫剧品牌A,0.04093,479,0.8693284936479129,1.9767476221363578e-07,0.999997066898692
MJ-0049,漫剧品牌C-账号-0049,漫剧品牌C,0.03889,480,0.8711433756805808,1.8782241638134122e-07,0.9999972547211085
MJ-0411,漫剧品牌B-账号-0411,漫剧品牌B,0.03726,481,0.8729582577132486,1.7995019887808623e-07,0.9999974346713073
MJ-0365,漫剧品牌C-账号-0365,漫剧品牌C,0.03676,482,0.8747731397459165,1.77535408232916e-07,0.9999976122067156
MJ-0012,漫剧品牌B-账号-0012,漫剧品牌B,0.03081,483,0.8765880217785844,1.4879939955539013e-07,0.9999977610061151
MJ-0491,漫剧品牌E-账号-0491,漫剧品牌E,0.02903,484,0.8784029038112523,1.402027448585841e-07,0.99999790120886
MJ-0117,漫剧品牌C-账号-0117,漫剧品牌C,0.02866,485,0.8802177858439202,1.384157997811581e-07,0.9999980396246598
MJ-0352,漫剧品牌C-账号-0352,漫剧品牌C,0.02742,486,0.8820326678765881,1.3242711898113592e-07,0.9999981720517788
MJ-0366,漫剧品牌C-账号-0366,漫剧品牌C,0.02612,487,0.8838475499092558,1.261486633036933e-07,0.9999982982004421
MJ-0219,漫剧品牌G-账号-0219,漫剧品牌G,0.02148,488,0.8856624319419237,1.0373940611651348e-07,0.9999984019398481
MJ-0324,漫剧品牌C-账号-0324,漫剧品牌C,0.02029,489,0.8874773139745916,9.79922043810083e-08,0.9999984999320525
MJ-0328,漫剧品牌C-账号-0328,漫剧品牌C,0.01995,490,0.8892921960072595,9.635014674229254e-08,0.9999985962821992
MJ-0202,漫剧品牌G-账号-0202,漫剧品牌G,0.01948,491,0.8911070780399274,9.408024353583253e-08,0.9999986903624427
MJ-0371,漫剧品牌C-账号-0371,漫剧品牌C,0.01683,492,0.8929219600725953,8.128185311643026e-08,0.9999987716442958
MJ-0439,漫剧品牌D-账号-0439,漫剧品牌D,0.01668,493,0.8947368421052632,8.055741592287918e-08,0.9999988522017118
MJ-0309,漫剧品牌C-账号-0309,漫剧品牌C,0.01559,494,0.896551724137931,7.529317231640806e-08,0.9999989274948842
MJ-0198,漫剧品牌G-账号-0198,漫剧品牌G,0.01526,495,0.8983666061705989,7.36994104905957e-08,0.9999990011942946
MJ-0364,漫剧品牌C-账号-0364,漫剧品牌C,0.01477,496,0.9001814882032668,7.133291565832886e-08,0.9999990725272103
MJ-0222,漫剧品牌G-账号-0222,漫剧品牌G,0.01361,497,0.9019963702359347,6.573060136153391e-08,0.9999991382578117
MJ-0408,漫剧品牌D-账号-0408,漫剧品牌D,0.01298,498,0.9038112522686026,6.268796514861941e-08,0.9999992009457769
MJ-0494,漫剧品牌E-账号-0494,漫剧品牌E,0.01297,499,0.9056261343012704,6.2639669335716e-08,0.9999992635854462
MJ-0410,漫剧品牌A-账号-0410,漫剧品牌A,0.01106,500,0.9074410163339383,5.341516907116569e-08,0.9999993170006153
MJ-0497,漫剧品牌E-账号-0497,漫剧品牌E,0.01032,501,0.9092558983666061,4.9841278916313736e-08,0.9999993668418942
MJ-0316,漫剧品牌C-账号-0316,漫剧品牌C,0.01015,502,0.911070780399274,4.902025009695585e-08,0.9999994158621442
MJ-0236,漫剧品牌G-账号-0236,漫剧品牌G,0.00959,503,0.9128856624319419,4.631568457436519e-08,0.9999994621778289
MJ-0500,漫剧品牌E-账号-0500,漫剧品牌E,0.00957,504,0.9147005444646098,4.621909294855838e-08,0.9999995083969219
MJ-0015,漫剧品牌B-账号-0015,漫剧品牌B,0.00775,505,0.9165154264972777,3.7429255000138704e-08,0.9999995458261769
MJ-0441,漫剧品牌D-账号-0441,漫剧品牌D,0.00775,506,0.9183303085299456,3.7429255000138704e-08,0.9999995832554319
MJ-0017,漫剧品牌C-账号-0017,漫剧品牌C,0.00716,507,0.9201451905626135,3.457980203883782e-08,0.999999617835234
MJ-0393,漫剧品牌A-账号-0393,漫剧品牌A,0.00675,508,0.9219600725952813,3.259967370979823e-08,0.9999996504349077
MJ-0361,漫剧品牌C-账号-0361,漫剧品牌C,0.00654,509,0.9237749546279492,3.158546163882673e-08,0.9999996820203694
MJ-0396,漫剧品牌A-账号-0396,漫剧品牌A,0.00586,510,0.925589836660617,2.83013463613952e-08,0.9999997103217158
MJ-0399,漫剧品牌A-账号-0399,漫剧品牌A,0.00568,511,0.9274047186932849,2.743202172913392e-08,0.9999997377537375
MJ-0186,漫剧品牌A-账号-0186,漫剧品牌A,0.00509,512,0.9292196007259528,2.4582568767833034e-08,0.9999997623363063
MJ-0387,漫剧品牌A-账号-0387,漫剧品牌A,0.00487,513,0.9310344827586207,2.3520060883958132e-08,0.9999997858563672
MJ-0398,漫剧品牌D-账号-0398,漫剧品牌D,0.00469,514,0.9328493647912885,2.2650736251696844e-08,0.9999998085071035
MJ-0363,漫剧品牌C-账号-0363,漫剧品牌C,0.00424,515,0.9346642468239564,2.0477424671043626e-08,0.9999998289845281
MJ-0312,漫剧品牌C-账号-0312,漫剧品牌C,0.00389,516,0.9364791288566243,1.8787071219424458e-08,0.9999998477715993
MJ-0241,漫剧品牌G-账号-0241,漫剧品牌G,0.00368,517,0.9382940108892922,1.777285914845296e-08,0.9999998655444585
MJ-0320,漫剧品牌C-账号-0320,漫剧品牌C,0.00359,518,0.9401088929219601,1.7338196832322317e-08,0.9999998828826554
MJ-0193,漫剧品牌A-账号-0193,漫剧品牌A,0.00303,519,0.941923774954628,1.463363130973165e-08,0.9999998975162867
MJ-0227,漫剧品牌G-账号-0227,漫剧品牌G,0.00303,520,0.9437386569872959,1.463363130973165e-08,0.999999912149918
MJ-0413,漫剧品牌D-账号-0413,漫剧品牌D,0.00277,521,0.9455535390199638,1.3377940174243124e-08,0.9999999255278582
MJ-0368,漫剧品牌C-账号-0368,漫剧品牌C,0.00231,522,0.9473684210526315,1.1156332780686505e-08,0.999999936684191
MJ-0405,漫剧品牌A-账号-0405,漫剧品牌A,0.00222,523,0.9491833030852994,1.0721670464555862e-08,0.9999999474058614
MJ-0423,漫剧品牌A-账号-0423,漫剧品牌A,0.00195,524,0.9509981851179673,9.417683516163932e-09,0.9999999568235449
MJ-0436,漫剧品牌D-账号-0436,漫剧品牌D,0.00156,525,0.9528130671506352,7.534146812931146e-09,0.9999999643576918
MJ-0179,漫剧品牌G-账号-0179,漫剧品牌G,0.00146,526,0.9546279491833031,7.051188683897098e-09,0.9999999714088804
MJ-0433,漫剧品牌A-账号-0433,漫剧品牌A,0.00136,527,0.956442831215971,6.5682305548630514e-09,0.9999999779771109
MJ-0421,漫剧品牌D-账号-0421,漫剧品牌D,0.00123,528,0.9582577132486388,5.940384987118788e-09,0.9999999839174959
MJ-0314,漫剧品牌C-账号-0314,漫剧品牌C,0.00116,529,0.9600725952813067,5.602314296794955e-09,0.9999999895198102
MJ-0182,漫剧品牌A-账号-0182,漫剧品牌A,0.00091,530,0.9618874773139746,4.394918974209835e-09,0.9999999939147292
MJ-0414,漫剧品牌A-账号-0414,漫剧品牌A,0.00066,531,0.9637023593466425,3.1875236516247156e-09,0.9999999971022528
MJ-0189,漫剧品牌A-账号-0189,漫剧品牌A,0.00034,532,0.9655172413793104,1.6420576387157629e-09,0.9999999987443104
MJ-0419,漫剧品牌A-账号-0419,漫剧品牌A,0.00015,533,0.9673321234119783,7.244371935510717e-10,0.9999999994687476
MJ-0308,漫剧品牌C-账号-0308,漫剧品牌C,0.00011,534,0.969147005444646,5.312539419374526e-10,1.0000000000000016
MJ-0011,漫剧品牌F-账号-0011,漫剧品牌F,0.0,535,0.9709618874773139,0.0,1.0000000000000016
MJ-0013,漫剧品牌F-账号-0013,漫剧品牌F,0.0,536,0.9727767695099818,0.0,1.0000000000000016
MJ-0064,漫剧品牌C-账号-0064,漫剧品牌C,0.0,537,0.9745916515426497,0.0,1.0000000000000016
MJ-0091,漫剧品牌C-账号-0091,漫剧品牌C,0.0,538,0.9764065335753176,0.0,1.0000000000000016
MJ-0263,漫剧品牌C-账号-0263,漫剧品牌C,0.0,539,0.9782214156079855,0.0,1.0000000000000016
MJ-0279,漫剧品牌C-账号-0279,漫剧品牌C,0.0,540,0.9800362976406534,0.0,1.0000000000000016
MJ-0305,漫剧品牌F-账号-0305,漫剧品牌F,0.0,541,0.9818511796733213,0.0,1.0000000000000016
MJ-0306,漫剧品牌C-账号-0306,漫剧品牌C,0.0,542,0.9836660617059891,0.0,1.0000000000000016
MJ-0379,漫剧品牌D-账号-0379,漫剧品牌D,0.0,543,0.985480943738657,0.0,1.0000000000000016
MJ-0461,漫剧品牌C-账号-0461,漫剧品牌C,0.0,544,0.9872958257713249,0.0,1.0000000000000016
MJ-0462,漫剧品牌F-账号-0462,漫剧品牌F,0.0,545,0.9891107078039928,0.0,1.0000000000000016
MJ-0468,漫剧品牌F-账号-0468,漫剧品牌F,0.0,546,0.9909255898366606,0.0,1.0000000000000016
MJ-0475,漫剧品牌F-账号-0475,漫剧品牌F,0.0,547,0.9927404718693285,0.0,1.0000000000000016
MJ-0513,漫剧品牌C-账号-0513,漫剧品牌C,0.0,548,0.9945553539019963,0.0,1.0000000000000016
MJ-0535,漫剧品牌F-账号-0535,漫剧品牌F,0.0,549,0.9963702359346642,0.0,1.0000000000000016
MJ-0541,漫剧品牌F-账号-0541,漫剧品牌F,0.0,550,0.9981851179673321,0.0,1.0000000000000016
MJ-0548,漫剧品牌F-账号-0548,漫剧品牌F,0.0,551,1.0,0.0,1.0000000000000016
